ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
AL151976,            UNNAMED,19760920,1200,  , TD,13.5N,28.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760920,1800,  , TD,14.1N,29.2W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760921,0,  , TD,14.8N,30.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760921,600,  , TD,15.4N,31.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760921,1200,  , TD,16.0N,33.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760921,1800,  , TD,16.7N,34.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760922,0,  , TD,17.3N,35.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760922,600,  , TD,17.9N,36.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760922,1200,  , TD,18.5N,37.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760922,1800,  , TD,19.2N,39.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760923,0,  , TD,19.8N,41.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760923,600,  , TD,20.4N,43.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760923,1200,  , TD,21.0N,45.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760923,1800,  , TD,21.1N,45.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760924,0,  , TD,21.2N,45.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760924,600,  , TD,21.3N,46.1W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760924,1200,  , TD,21.5N,46.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760924,1800,  , TD,21.6N,46.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760925,0,  , TD,21.7N,46.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760925,600,  , TD,21.8N,46.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760925,1200,  , TD,22.0N,47.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760925,1800,  , TD,22.7N,46.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760926,0,  , TD,23.5N,46.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760926,600,  , TD,24.2N,46.2W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760926,1200,  , TD,25.0N,46.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760926,1800,  , TD,25.5N,45.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760927,0,  , TD,26.0N,45.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760927,600,  , TD,26.5N,44.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151976,            UNNAMED,19760927,1200,  , TD,27.0N,44.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990819,0,  , TD,13.5N,18.9W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990819,600,  , TD,13.8N,20.3W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990819,1200,  , TD,13.9N,21.5W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990819,1800,  , TD,13.8N,22.5W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990820,0,  , TD,13.7N,23.4W,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990820,600,  , TD,13.6N,24.3W,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990820,1200,  , TD,13.5N,25.4W,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990820,1800,  , TS,13.6N,26.6W,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990821,0,  , TS,13.6N,27.7W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990821,600,  , TS,13.8N,28.8W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990821,1200,  , TS,13.9N,29.7W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990821,1800,  , TS,14.1N,30.8W,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990822,0,  , HU,14.2N,31.7W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990822,600,  , HU,14.4N,32.3W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990822,1200,  , HU,14.5N,32.7W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990822,1800,  , TS,14.6N,33.1W,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990823,0,  , TS,14.9N,33.9W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990823,600,  , TS,15.3N,34.9W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990823,1200,  , TS,15.7N,35.9W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990823,1800,  , TS,16.1N,36.9W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990824,0,  , TS,16.6N,38.0W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990824,600,  , TS,16.9N,39.2W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990824,1200,  , TS,17.2N,40.6W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990824,1800,  , TS,17.5N,42.2W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990825,0,  , TS,17.8N,43.6W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990825,600,  , TS,18.4N,44.8W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990825,1200,  , TS,19.3N,45.9W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990825,1800,  , TS,20.4N,47.1W,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990826,0,  , HU,21.7N,48.2W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990826,600,  , HU,22.9N,49.5W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990826,1200,  , HU,24.2N,50.8W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990826,1800,  , HU,25.4N,52.0W,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990827,0,  , HU,26.4N,53.1W,80,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990827,600,  , HU,27.2N,54.3W,80,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990827,1200,  , HU,27.8N,55.4W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990827,1800,  , HU,28.3N,56.2W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990828,0,  , HU,28.7N,56.9W,100,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990828,600,  , HU,29.3N,57.5W,115,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990828,1200,  , HU,30.1N,58.0W,120,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990828,1800,  , HU,30.8N,58.5W,120,943,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990829,0,  , HU,31.5N,58.4W,120,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990829,600,  , HU,32.3N,58.4W,115,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990829,1200,  , HU,33.1N,58.2W,100,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990829,1800,  , HU,33.8N,57.4W,95,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990830,0,  , HU,34.3N,56.3W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990830,600,  , HU,34.7N,55.5W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990830,1200,  , HU,35.3N,54.9W,80,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990830,1800,  , HU,36.1N,54.2W,80,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990831,0,  , HU,37.0N,52.6W,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990831,600,  , TS,38.2N,50.6W,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041999,              CINDY,19990831,1200,  , TS,40.4N,48.2W,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062013,            FERNAND,20130825,1200,  , TD,18.7N,94.2W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL062013,            FERNAND,20130825,1800,  , TS,18.9N,95.1W,45,1004,30,20,0,30,0,0,0,0,0,0,0,0
AL062013,            FERNAND,20130826,0,  , TS,19.2N,95.9W,50,1001,30,30,30,30,10,0,0,0,0,0,0,0
AL062013,            FERNAND,20130826,445, L, TS,19.5N,96.3W,50,1001,30,30,30,30,10,0,0,0,0,0,0,0
AL062013,            FERNAND,20130826,600,  , TS,19.7N,96.6W,45,1002,30,30,10,30,0,0,0,0,0,0,0,0
AL062013,            FERNAND,20130826,1200,  , TD,20.1N,97.3W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL062013,            FERNAND,20130826,1800,  , LO,20.5N,98.2W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051129,600,  , TS,31.5N,49.2W,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051129,1200,  , TS,31.6N,50.0W,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051129,1800,  , TS,31.4N,50.8W,45,993,45,0,90,120,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051130,0,  , TS,31.4N,51.5W,45,993,45,45,90,120,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051130,600,  , TS,31.1N,52.5W,50,992,60,45,75,120,0,0,0,30,0,0,0,0
AL302005,            EPSILON,20051130,1200,  , TS,30.8N,53.5W,55,991,60,60,75,90,0,0,0,30,0,0,0,0
AL302005,            EPSILON,20051130,1800,  , TS,30.1N,54.2W,50,991,60,90,60,60,0,0,0,30,0,0,0,0
AL302005,            EPSILON,20051201,0,  , TS,29.7N,53.8W,50,992,60,90,60,60,0,30,30,30,0,0,0,0
AL302005,            EPSILON,20051201,600,  , TS,30.0N,52.7W,50,992,75,75,75,75,0,45,0,0,0,0,0,0
AL302005,            EPSILON,20051201,1200,  , TS,30.8N,51.9W,50,992,75,75,75,75,0,45,0,0,0,0,0,0
AL302005,            EPSILON,20051201,1800,  , TS,31.4N,51.3W,55,991,90,90,90,90,30,40,30,30,0,0,0,0
AL302005,            EPSILON,20051202,0,  , TS,31.9N,50.6W,55,991,90,90,90,90,30,30,30,30,0,0,0,0
AL302005,            EPSILON,20051202,600,  , TS,32.5N,49.8W,55,990,90,75,75,90,30,30,30,30,0,0,0,0
AL302005,            EPSILON,20051202,1200,  , TS,33.2N,48.9W,60,989,90,75,75,90,30,30,30,30,0,0,0,0
AL302005,            EPSILON,20051202,1800,  , HU,33.9N,47.9W,65,987,90,90,90,90,30,30,30,30,15,15,15,15
AL302005,            EPSILON,20051203,0,  , HU,34.3N,47.1W,65,987,100,100,100,100,40,40,40,40,15,15,15,15
AL302005,            EPSILON,20051203,600,  , HU,34.5N,46.2W,65,987,100,100,100,100,40,40,40,40,15,15,15,15
AL302005,            EPSILON,20051203,1200,  , HU,34.5N,45.0W,65,987,100,100,100,100,40,40,40,40,15,15,15,15
AL302005,            EPSILON,20051203,1800,  , HU,34.5N,43.7W,65,987,100,100,100,100,40,40,40,40,20,20,20,20
AL302005,            EPSILON,20051204,0,  , HU,34.3N,42.3W,65,987,90,100,100,75,40,45,45,30,0,25,25,0
AL302005,            EPSILON,20051204,600,  , HU,34.4N,41.1W,65,987,75,100,100,75,30,45,45,30,0,20,20,0
AL302005,            EPSILON,20051204,1200,  , HU,34.3N,39.8W,70,984,75,75,100,75,30,30,45,30,0,20,20,0
AL302005,            EPSILON,20051204,1800,  , HU,34.3N,38.8W,70,985,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,            EPSILON,20051205,0,  , HU,34.2N,37.8W,70,985,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,            EPSILON,20051205,600,  , HU,34.0N,36.7W,75,981,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,            EPSILON,20051205,1200,  , HU,33.8N,35.5W,75,981,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,            EPSILON,20051205,1800,  , HU,33.7N,34.6W,70,985,75,75,100,75,30,30,50,30,0,20,20,0
AL302005,            EPSILON,20051206,0,  , HU,33.4N,33.8W,65,986,75,75,100,100,30,30,50,30,0,20,20,0
AL302005,            EPSILON,20051206,600,  , HU,33.1N,33.7W,65,986,90,90,120,100,30,30,40,40,0,20,25,25
AL302005,            EPSILON,20051206,1200,  , HU,32.3N,33.7W,65,987,90,90,130,130,30,30,40,40,0,0,25,25
AL302005,            EPSILON,20051206,1800,  , HU,31.6N,34.2W,65,987,100,80,115,130,40,30,40,50,0,0,25,30
AL302005,            EPSILON,20051207,0,  , HU,30.8N,34.9W,65,987,100,75,100,130,40,30,40,70,0,20,25,35
AL302005,            EPSILON,20051207,600,  , HU,30.1N,36.0W,65,987,100,100,100,130,40,30,40,50,25,20,25,25
AL302005,            EPSILON,20051207,1200,  , HU,29.4N,37.1W,65,987,110,110,110,130,45,35,35,45,25,0,0,25
AL302005,            EPSILON,20051207,1800,  , TS,28.7N,38.1W,60,991,100,100,90,90,45,35,30,30,0,0,0,0
AL302005,            EPSILON,20051208,0,  , TS,28.2N,38.8W,50,997,90,90,75,75,30,30,0,0,0,0,0,0
AL302005,            EPSILON,20051208,600,  , TS,27.4N,39.3W,35,1003,40,60,40,40,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051208,1200,  , TD,26.5N,40.0W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051208,1800,  , LO,25.9N,40.5W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051209,0,  , LO,25.5N,40.6W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051209,600,  , LO,25.1N,40.4W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051209,1200,  , LO,24.7N,40.1W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL302005,            EPSILON,20051209,1800,  , LO,24.7N,39.2W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110831,1200,  , LO,37.1N,64.3W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110831,1800,  , LO,37.1N,64.1W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110901,0,  , TD,37.3N,63.9W,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110901,600,  , TD,37.4N,63.7W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110901,1200,  , TS,37.4N,63.7W,40,1004,60,0,0,60,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110901,1800,  , TS,37.4N,63.8W,35,1005,60,0,0,60,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110902,0,  , TS,37.5N,63.8W,35,1005,60,0,0,60,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110902,600,  , TS,37.8N,63.7W,40,1002,60,0,0,60,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110902,1200,  , TS,38.0N,62.8W,40,1002,60,50,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110902,1800,  , TS,39.0N,61.8W,35,1003,60,50,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110903,0,  , EX,40.0N,60.7W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110903,600,  , EX,41.0N,59.9W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110903,1200,  , EX,42.0N,59.2W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL202011,            UNNAMED,20110903,1800,  , EX,42.4N,57.8W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL091985,             GLORIA,19850916,1200,  , TD,13.3N,23.6W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850916,1800,  , TD,13.8N,24.8W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850917,0,  , TD,14.1N,25.9W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850917,600,  , TD,14.3N,27.1W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850917,1200,  , TS,14.6N,28.3W,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850917,1800,  , TS,14.7N,29.6W,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850918,0,  , TS,14.9N,31.7W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850918,600,  , TS,15.0N,33.8W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850918,1200,  , TS,15.1N,35.9W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850918,1800,  , TD,15.4N,38.1W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850919,0,  , TD,15.8N,39.5W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850919,600,  , TD,16.2N,40.9W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850919,1200,  , TD,16.6N,42.2W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850919,1800,  , TD,17.0N,43.8W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850920,0,  , TS,17.2N,45.1W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850920,600,  , TS,17.4N,46.7W,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850920,1200,  , TS,17.5N,48.1W,45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850920,1800,  , TS,17.6N,49.8W,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850921,0,  , TS,17.7N,51.2W,50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850921,600,  , TS,17.7N,52.8W,55,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850921,1200,  , TS,17.7N,54.2W,60,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850921,1800,  , HU,17.7N,55.3W,65,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850922,0,  , HU,17.8N,56.3W,65,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850922,600,  , HU,17.8N,57.1W,70,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850922,1200,  , HU,17.8N,58.2W,70,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850922,1800,  , HU,18.4N,59.0W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850923,0,  , HU,19.0N,60.2W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850923,600,  , HU,19.7N,61.5W,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850923,1200,  , HU,20.4N,62.9W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850923,1800,  , HU,21.0N,64.2W,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850924,0,  , HU,21.5N,65.5W,95,956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850924,600,  , HU,21.9N,66.8W,100,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850924,1200,  , HU,22.5N,67.9W,100,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850924,1800,  , HU,23.2N,69.0W,105,935,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850925,0,  , HU,24.2N,70.0W,120,920,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850925,600,  , HU,25.1N,70.9W,125,920,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850925,1200,  , HU,26.1N,72.0W,115,926,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850925,1800,  , HU,26.9N,73.0W,95,933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850926,0,  , HU,27.8N,74.0W,85,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850926,600,  , HU,28.9N,75.0W,80,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850926,1200,  , HU,30.0N,75.5W,80,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850926,1800,  , HU,31.4N,76.2W,85,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850927,0,  , HU,33.2N,76.0W,90,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850927,530, L, HU,35.2N,75.6W,90,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850927,600,  , HU,35.5N,75.5W,90,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850927,1200,  , HU,38.4N,74.5W,85,951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850927,1600, L, HU,40.6N,73.3W,75,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850927,1800,  , HU,41.9N,72.8W,75,964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850928,0,  , EX,45.5N,70.0W,50,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850928,600,  , EX,48.1N,67.8W,50,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850928,1200,  , EX,49.5N,64.5W,50,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850928,1800,  , EX,50.8N,61.2W,50,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091985,             GLORIA,19850929,0,  , EX,51.5N,57.5W,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
